20180728-142526,20180728-142604,NG,,38.25,,A117NoFin,LeftStation,0.471,0.042,22.635,0.430,RawUp,1.807,2.964,2.347,2.062,2.309,2.685,2.336,2.316,RawDown,2.312,2.706,2.678,2.314,2.479,2.376,2.590,2.637,2.108,
20180728-142605,20180728-142638,NG,,32.89,,A117NoFin,LeftStation,0.473,0.042,22.638,0.430,RawUp,1.798,2.957,2.344,2.061,2.304,2.678,2.331,2.314,RawDown,2.318,2.712,2.684,2.319,2.485,2.382,2.597,2.640,2.114,
20180728-142638,20180728-142711,NG,,32.91,,A117NoFin,LeftStation,0.473,0.042,22.638,0.430,RawUp,1.798,2.955,2.345,2.064,2.302,2.677,2.330,2.315,RawDown,2.319,2.712,2.683,2.318,2.485,2.384,2.599,2.640,2.113,
20180728-142712,20180728-142744,NG,,32.90,,A117NoFin,LeftStation,0.475,0.042,22.637,0.428,RawUp,1.798,2.955,2.346,2.068,2.303,2.677,2.332,2.316,RawDown,2.317,2.711,2.681,2.316,2.483,2.384,2.600,2.639,2.112,
20180728-142745,20180728-142818,NG,,32.91,,A117NoFin,LeftStation,0.475,0.042,22.635,0.427,RawUp,1.797,2.954,2.347,2.068,2.304,2.677,2.331,2.316,RawDown,2.317,2.711,2.681,2.317,2.484,2.384,2.600,2.640,2.113,
20180728-142818,20180728-142851,NG,,32.89,,A117NoFin,LeftStation,0.475,0.042,22.635,0.429,RawUp,1.794,2.953,2.348,2.069,2.302,2.676,2.330,2.315,RawDown,2.320,2.713,2.683,2.319,2.486,2.387,2.600,2.640,2.113,
20180728-142851,20180728-142924,NG,,32.89,,A117NoFin,LeftStation,0.475,0.042,22.636,0.428,RawUp,1.805,2.928,2.346,2.102,2.308,2.669,2.333,2.333,RawDown,2.307,2.706,2.670,2.300,2.473,2.375,2.602,2.627,2.088,
20180728-142924,20180728-142958,NG,,33.78,,A117NoFin,LeftStation,0.475,0.043,22.632,0.425,RawUp,1.809,2.919,2.347,2.118,2.311,2.666,2.336,2.340,RawDown,2.301,2.701,2.663,2.292,2.466,2.372,2.603,2.622,2.077,
20180728-142958,20180728-143037,NG,,38.27,,A117NoFin,LeftStation,0.472,0.042,22.637,0.428,RawUp,1.817,2.913,2.344,2.121,2.313,2.664,2.333,2.341,RawDown,2.299,2.701,2.663,2.289,2.465,2.367,2.602,2.621,2.074,
20180728-143037,20180728-143115,NG,,38.28,,A117NoFin,LeftStation,0.474,0.042,22.631,0.428,RawUp,1.811,2.914,2.343,2.118,2.310,2.663,2.334,2.338,RawDown,2.302,2.702,2.664,2.292,2.467,2.369,2.602,2.621,2.076,
20180728-143116,20180728-143154,NG,,38.28,,A117NoFin,LeftStation,0.473,0.042,22.626,0.424,RawUp,1.811,2.914,2.345,2.118,2.310,2.663,2.333,2.338,RawDown,2.301,2.701,2.663,2.292,2.466,2.371,2.604,2.623,2.078,
20180728-143154,20180728-143233,NG,,38.28,,A117NoFin,LeftStation,0.474,0.042,22.629,0.426,RawUp,1.808,2.911,2.344,2.118,2.310,2.663,2.335,2.338,RawDown,2.302,2.703,2.664,2.292,2.468,2.372,2.605,2.623,2.077,
20180728-143233,20180728-143311,NG,,38.28,,A117NoFin,LeftStation,0.471,0.042,22.628,0.424,RawUp,1.811,2.910,2.346,2.117,2.310,2.664,2.335,2.339,RawDown,2.301,2.702,2.663,2.291,2.467,2.371,2.606,2.622,2.076,
20180728-143311,20180728-143350,NG,,38.30,,A117NoFin,LeftStation,0.471,0.042,22.630,0.425,RawUp,1.813,2.905,2.344,2.125,2.311,2.662,2.337,2.342,RawDown,2.300,2.701,2.661,2.288,2.465,2.369,2.606,2.621,2.072,
20180728-143350,20180728-143428,NG,,38.28,,A117NoFin,LeftStation,0.473,0.042,22.629,0.427,RawUp,1.813,2.906,2.345,2.127,2.313,2.664,2.337,2.343,RawDown,2.298,2.700,2.660,2.287,2.464,2.367,2.603,2.617,2.069,
20180728-143429,20180728-143507,NG,,38.28,,A117NoFin,LeftStation,0.475,0.042,22.630,0.429,RawUp,1.808,2.902,2.349,2.133,2.311,2.662,2.339,2.345,RawDown,2.299,2.701,2.659,2.286,2.464,2.367,2.603,2.613,2.064,
20180728-143507,20180728-143546,NG,,38.27,,A117NoFin,LeftStation,0.475,0.042,22.632,0.427,RawUp,1.805,2.902,2.352,2.132,2.311,2.663,2.338,2.344,RawDown,2.299,2.701,2.660,2.286,2.464,2.370,2.605,2.615,2.067,
20180728-143546,20180728-143624,NG,,38.28,,A117NoFin,LeftStation,0.472,0.042,22.631,0.429,RawUp,1.810,2.901,2.352,2.133,2.311,2.663,2.339,2.346,RawDown,2.299,2.702,2.660,2.286,2.464,2.369,2.604,2.614,2.067,
20180728-143625,20180728-143703,NG,,38.28,,A117NoFin,LeftStation,0.472,0.042,22.628,0.426,RawUp,1.809,2.900,2.351,2.131,2.312,2.661,2.336,2.344,RawDown,2.299,2.701,2.660,2.287,2.464,2.370,2.606,2.615,2.068,
20180728-143703,20180728-143741,NG,,38.30,,A117NoFin,LeftStation,0.469,0.042,22.627,0.427,RawUp,1.812,2.898,2.350,2.130,2.314,2.661,2.338,2.346,RawDown,2.297,2.700,2.658,2.284,2.462,2.367,2.604,2.615,2.065,
20180728-143742,20180728-143820,NG,,38.28,,A117NoFin,LeftStation,0.470,0.042,22.628,0.426,RawUp,1.813,2.897,2.346,2.131,2.312,2.660,2.336,2.345,RawDown,2.297,2.700,2.659,2.285,2.463,2.368,2.606,2.617,2.067,
20180728-143820,20180728-143859,NG,,38.30,,A117NoFin,LeftStation,0.470,0.041,22.630,0.429,RawUp,1.814,2.899,2.346,2.130,2.310,2.660,2.336,2.343,RawDown,2.297,2.700,2.659,2.285,2.463,2.366,2.603,2.615,2.065,
20180728-143859,20180728-143937,NG,,38.28,,A117NoFin,LeftStation,0.470,0.042,22.626,0.427,RawUp,1.807,2.903,2.352,2.125,2.307,2.661,2.338,2.339,RawDown,2.302,2.703,2.662,2.290,2.467,2.372,2.605,2.616,2.071,
20180728-143938,20180728-144016,NG,,38.27,,A117NoFin,LeftStation,0.470,0.042,22.631,0.428,RawUp,1.810,2.902,2.351,2.128,2.309,2.661,2.339,2.342,RawDown,2.300,2.702,2.660,2.287,2.465,2.369,2.605,2.615,2.068,
