20180809-185454,20180809-185528,NG,,33.96,,A117NoFin,LeftStation,0.212,0.102,10.550,0.143,RawUp,1.817,2.216,2.241,1.991,2.131,2.128,2.128,2.178,RawDown,2.819,2.735,2.844,2.724,2.819,2.371,2.423,2.439,2.218,
20180809-185543,20180809-185617,NG,,33.93,,A117NoFin,LeftStation,0.077,0.101,10.600,0.054,RawUp,1.865,2.196,2.278,1.922,2.007,2.095,2.097,2.049,RawDown,2.930,3.075,3.052,2.887,2.890,2.371,2.665,2.566,2.275,
20180809-185632,20180809-185705,OK,,33.93,,A117NoFin,LeftStation,0.101,0.007,10.613,0.074,RawUp,1.846,2.193,2.272,1.927,1.932,2.069,2.048,2.018,RawDown,2.894,3.044,3.033,2.880,2.969,2.371,2.688,2.582,2.261,
20180809-185718,20180809-185752,OK,,33.96,,A117NoFin,LeftStation,0.111,0.030,10.676,0.083,RawUp,1.872,2.212,2.305,1.909,2.008,2.084,2.075,2.055,RawDown,2.867,3.025,3.023,2.872,2.975,2.349,2.651,2.573,2.278,
20180809-185805,20180809-185839,OK,,33.98,,A117NoFin,LeftStation,0.151,0.004,10.693,0.077,RawUp,1.863,2.239,2.249,1.906,1.969,2.044,1.999,1.978,RawDown,2.913,3.076,3.072,2.904,2.994,2.379,2.680,2.642,2.286,
20180809-185852,20180809-185926,OK,,33.98,,A117NoFin,LeftStation,0.048,0.002,10.482,0.061,RawUp,1.918,2.257,2.263,1.940,2.010,2.164,2.133,2.054,RawDown,2.853,2.984,2.979,2.843,2.916,2.322,2.606,2.530,2.260,
20180809-185940,20180809-190014,OK,,33.96,,A117NoFin,LeftStation,0.178,0.023,10.790,0.059,RawUp,1.834,2.106,2.371,1.916,1.962,2.001,2.046,2.039,RawDown,2.945,3.113,3.083,2.925,2.996,2.392,2.722,2.581,2.286,
20180809-190030,20180809-190104,NG,,33.93,,A117NoFin,LeftStation,0.057,0.029,10.996,0.219,RawUp,1.795,2.150,2.244,1.927,1.981,2.070,2.095,1.968,RawDown,2.837,3.091,3.058,2.804,2.977,2.417,2.747,2.607,2.287,
20180809-190118,20180809-190152,NG,,33.93,,A117NoFin,LeftStation,0.188,0.014,10.607,0.104,RawUp,1.867,2.173,2.296,1.951,2.070,2.029,2.023,2.098,RawDown,2.841,2.997,2.986,2.837,2.928,2.347,2.645,2.539,2.210,
20180809-190207,20180809-190241,OK,,33.98,,A117NoFin,LeftStation,0.068,0.009,10.490,0.068,RawUp,1.898,2.153,2.231,1.909,1.986,2.070,2.068,2.022,RawDown,2.894,3.020,3.020,2.881,2.960,2.361,2.652,2.570,2.269,
