20180808-005721,20180808-005744,OK,,23.39,,A117WithFin,RightStation,0.000,0.001,70.505,0.006,RawUp,3.823,RawDown,1.937,2.020,2.004,1.915,1.971,2.627,2.714,2.703,2.615,
20180808-005751,20180808-005814,OK,,23.39,,A117WithFin,RightStation,0.000,0.001,70.507,0.006,RawUp,3.825,RawDown,1.936,2.020,2.004,1.915,1.971,2.627,2.716,2.703,2.615,
20180808-023529,20180808-023559,NG,,29.96,F6R822400Z7K93W98,A117WithFin,RightStation,0.346,0.028,70.531,0.279,RawUp,3.880,3.228,3.430,3.753,3.929,3.630,3.614,3.777,RawDown,1.777,1.825,1.899,1.899,1.866,2.455,2.189,2.587,2.624,
20180808-023619,20180808-023649,OK,,29.97,F6R8224013VK93W97,A117WithFin,RightStation,0.202,0.009,70.591,0.023,RawUp,3.911,3.069,3.354,3.844,3.623,3.349,3.497,3.719,RawDown,2.019,2.079,2.024,1.952,2.013,2.717,2.869,2.702,2.576,
20180808-023658,20180808-023728,OK,,29.95,F6R822401A0K93W9F,A117WithFin,RightStation,0.224,0.023,70.370,0.086,RawUp,3.950,3.256,3.280,3.735,3.876,3.567,3.514,3.748,RawDown,1.794,1.829,1.841,1.783,1.829,2.509,2.585,2.534,2.545,
20180808-023754,20180808-023823,OK,,29.95,,A117WithFin,RightStation,0.186,0.025,70.336,0.096,RawUp,3.888,3.184,3.181,3.704,3.790,3.480,3.363,3.638,RawDown,1.796,1.853,1.869,1.863,1.858,2.558,2.618,2.695,2.620,
20180808-023837,20180808-023907,NG,,29.95,,A117WithFin,RightStation,0.140,0.005,70.548,0.105,RawUp,3.799,3.161,3.268,3.706,3.676,3.396,3.440,3.670,RawDown,1.972,2.008,1.916,1.891,1.947,2.763,2.749,2.628,2.620,
20180808-023926,20180808-023956,NG,,29.96,f6r822400z4k93w9b,A117WithFin,RightStation,0.195,0.027,70.582,0.116,RawUp,3.715,3.183,3.252,3.817,3.622,3.395,3.553,3.814,RawDown,1.882,1.912,1.706,1.731,1.810,2.743,2.716,2.414,2.424,
20180808-024005,20180808-024035,NG,,29.96,,A117WithFin,RightStation,0.082,0.005,70.566,0.121,RawUp,3.850,3.231,3.288,3.769,3.708,3.441,3.423,3.661,RawDown,1.958,1.952,1.982,1.978,1.965,2.720,2.752,2.806,2.701,
20180808-035236,20180808-035307,NG,,31.16,,A117NoFin,RightStation,0.139,0.105,10.513,0.139,RawUp,2.614,2.140,2.225,2.697,2.554,2.240,2.244,2.554,RawDown,2.069,2.006,2.140,1.993,2.091,2.775,2.879,2.968,2.716,
20180808-035318,20180808-035349,NG,,31.15,,A117NoFin,RightStation,0.056,0.111,10.498,0.052,RawUp,2.640,2.130,2.231,2.735,2.556,2.334,2.343,2.602,RawDown,2.101,2.205,2.180,2.048,2.029,2.743,2.976,2.906,2.691,
20180808-035401,20180808-035432,OK,,31.16,,A117NoFin,RightStation,0.083,0.006,10.463,0.071,RawUp,2.650,2.145,2.211,2.718,2.481,2.337,2.308,2.591,RawDown,2.046,2.142,2.149,2.040,2.096,2.735,2.967,2.903,2.669,
20180808-035447,20180808-035518,OK,,31.16,,A117NoFin,RightStation,0.090,0.020,10.547,0.049,RawUp,2.654,2.128,2.229,2.716,2.567,2.310,2.300,2.598,RawDown,2.050,2.167,2.160,2.045,2.125,2.733,2.974,2.929,2.697,
20180808-035540,20180808-035611,OK,,31.17,,A117NoFin,RightStation,0.111,0.004,10.609,0.060,RawUp,2.612,2.122,2.208,2.739,2.493,2.261,2.242,2.540,RawDown,2.086,2.215,2.201,2.064,2.140,2.772,3.012,2.969,2.672,
20180808-035623,20180808-035654,OK,,31.15,,A117NoFin,RightStation,0.063,0.002,10.425,0.056,RawUp,2.687,2.140,2.191,2.719,2.534,2.378,2.359,2.595,RawDown,2.026,2.127,2.119,2.017,2.070,2.713,2.938,2.880,2.670,
20180808-035707,20180808-035739,OK,,31.15,,A117NoFin,RightStation,0.138,0.029,10.694,0.033,RawUp,2.710,2.106,2.217,2.639,2.536,2.268,2.241,2.550,RawDown,2.089,2.224,2.238,2.112,2.139,2.713,2.983,2.979,2.747,
20180808-035755,20180808-035826,NG,,31.15,,A117NoFin,RightStation,0.074,0.026,10.851,0.180,RawUp,2.569,2.108,2.224,2.747,2.531,2.326,2.361,2.536,RawDown,2.013,2.212,2.173,1.963,2.114,2.798,3.049,2.936,2.694,
20180808-035843,20180808-035914,OK,,31.16,,A117NoFin,RightStation,0.158,0.012,10.492,0.075,RawUp,2.665,2.126,2.242,2.760,2.610,2.277,2.266,2.638,RawDown,2.009,2.122,2.116,2.010,2.075,2.720,2.947,2.881,2.620,
20180808-035929,20180808-040000,OK,,31.16,,A117NoFin,RightStation,0.050,0.005,10.450,0.058,RawUp,2.661,2.146,2.211,2.713,2.538,2.343,2.329,2.581,RawDown,2.053,2.137,2.143,2.049,2.098,2.732,2.940,2.899,2.685,
20180808-040015,20180808-040047,OK,,31.17,,A117NoFin,RightStation,0.185,0.016,10.631,0.053,RawUp,2.662,1.991,2.183,2.557,2.482,2.168,2.161,2.473,RawDown,2.153,2.277,2.277,2.171,2.208,2.793,3.046,3.050,2.850,
20180808-040059,20180808-040131,OK,,31.15,,A117NoFin,RightStation,0.100,0.007,10.495,0.028,RawUp,2.475,1.952,2.188,2.685,2.433,2.225,2.242,2.549,RawDown,2.202,2.309,2.246,2.151,2.231,2.903,3.111,2.956,2.763,
20180808-040146,20180808-040217,OK,,31.16,,A117NoFin,RightStation,0.118,0.007,10.569,0.074,RawUp,2.720,2.176,2.218,2.722,2.469,2.286,2.256,2.531,RawDown,2.097,2.224,2.197,2.081,2.154,2.692,2.922,2.890,2.679,
20180808-040234,20180808-040305,OK,,31.16,,A117NoFin,RightStation,0.130,0.009,10.530,0.039,RawUp,2.603,1.995,2.149,2.599,2.483,2.177,2.173,2.485,RawDown,2.176,2.281,2.272,2.160,2.215,2.832,3.057,3.010,2.824,
20180808-040321,20180808-040352,OK,,31.15,,A117NoFin,RightStation,0.224,0.014,10.778,0.060,RawUp,2.751,2.127,2.231,2.615,2.574,2.208,2.185,2.504,RawDown,2.058,2.189,2.241,2.097,2.157,2.681,2.920,2.976,2.751,
20180808-040408,20180808-040439,NG,,31.14,,A117NoFin,RightStation,0.182,0.010,10.889,0.088,RawUp,2.623,2.115,2.184,2.712,2.394,2.140,2.146,2.402,RawDown,2.189,2.346,2.356,2.191,2.278,2.794,3.094,3.056,2.740,
20180808-040454,20180808-040525,OK,,31.16,,A117NoFin,RightStation,0.154,0.006,10.603,0.055,RawUp,2.687,2.103,2.260,2.608,2.577,2.234,2.347,2.548,RawDown,2.119,2.213,2.232,2.126,2.171,2.744,2.954,2.931,2.774,
20180808-040544,20180808-040615,OK,,31.16,,A117NoFin,RightStation,0.119,0.019,10.459,0.028,RawUp,2.602,2.100,2.207,2.721,2.525,2.191,2.253,2.575,RawDown,2.105,2.219,2.172,2.084,2.158,2.784,3.012,2.915,2.693,
20180808-040629,20180808-040700,OK,,31.16,,A117NoFin,RightStation,0.112,0.012,10.541,0.028,RawUp,2.573,2.019,2.161,2.602,2.463,2.179,2.189,2.477,RawDown,2.192,2.305,2.279,2.175,2.227,2.850,3.095,3.035,2.818,
20180808-040715,20180808-040746,OK,,31.15,,A117NoFin,RightStation,0.149,0.010,10.669,0.065,RawUp,2.590,2.009,2.157,2.619,2.507,2.333,2.307,2.481,RawDown,2.157,2.290,2.296,2.180,2.225,2.839,3.044,3.015,2.809,
20180808-041953,20180808-042024,OK,,31.17,,A117NoFin,RightStation,0.223,0.014,10.790,0.064,RawUp,2.747,2.126,2.242,2.614,2.576,2.213,2.193,2.506,RawDown,2.059,2.190,2.242,2.098,2.158,2.678,2.920,2.974,2.750,
