20180726-131313,20180726-131423,NG,,69.76,F6R822400LZK93W9M,A117WithFin,RightStation,0.197,0.024,70.462,-0.249,RawUp,1.939,1.634,1.689,2.078,1.983,1.942,1.930,2.065,RawDown,0.987,1.060,1.108,1.009,1.058,2.116,2.127,2.176,2.048,
20180726-131424,20180726-131534,NG,,69.79,F6R822400LZK93W9M,A117WithFin,RightStation,0.200,0.023,70.470,-0.251,RawUp,1.937,1.637,1.687,2.087,1.982,1.942,1.928,2.068,RawDown,0.984,1.058,1.106,1.007,1.056,2.113,2.126,2.175,2.046,
20180726-131549,20180726-131659,NG,,69.84,F6R822400LZK93W9M,A117WithFin,RightStation,0.197,0.023,70.468,-0.252,RawUp,1.941,1.636,1.684,2.083,1.979,1.942,1.926,2.066,RawDown,0.985,1.059,1.107,1.007,1.056,2.116,2.128,2.177,2.048,
20180726-131702,20180726-131812,NG,,69.76,F6R822400LZK93W9M,A117WithFin,RightStation,0.202,0.023,70.465,-0.252,RawUp,1.939,1.637,1.687,2.078,1.989,1.946,1.927,2.075,RawDown,0.988,1.062,1.110,1.011,1.060,2.118,2.132,2.180,2.051,
20180726-131832,20180726-131942,NG,,69.83,F6R822400LZK93W9M,A117WithFin,RightStation,0.205,0.023,70.463,-0.253,RawUp,1.933,1.634,1.684,2.079,1.978,1.945,1.926,2.073,RawDown,0.986,1.060,1.108,1.009,1.058,2.117,2.129,2.178,2.050,
20180726-131944,20180726-132054,NG,,69.83,F6R822400LZK93W9M,A117WithFin,RightStation,0.204,0.023,70.465,-0.249,RawUp,1.932,1.637,1.682,2.079,1.986,1.943,1.930,2.067,RawDown,0.987,1.060,1.108,1.007,1.057,2.114,2.127,2.175,2.047,
20180726-132112,20180726-132222,NG,,69.86,F6R822400LZK93W9M,A117WithFin,RightStation,0.198,0.023,70.464,-0.248,RawUp,1.938,1.627,1.682,2.080,1.983,1.938,1.925,2.065,RawDown,0.986,1.060,1.108,1.008,1.057,2.114,2.127,2.174,2.045,
20180726-132238,20180726-132347,NG,,69.76,F6R822400LZK93W9M,A117WithFin,RightStation,0.204,0.023,70.463,-0.250,RawUp,1.935,1.635,1.684,2.079,1.982,1.945,1.931,2.066,RawDown,0.984,1.059,1.107,1.007,1.056,2.111,2.126,2.174,2.042,
20180726-132354,20180726-132504,NG,,70.06,F6R822400LZK93W9M,A117WithFin,RightStation,0.202,0.023,70.464,-0.248,RawUp,1.935,1.630,1.680,2.079,1.979,1.941,1.928,2.063,RawDown,0.986,1.060,1.108,1.009,1.058,2.110,2.126,2.174,2.045,
20180726-132505,20180726-132615,NG,,69.92,F6R822400LZK93W9M,A117WithFin,RightStation,0.198,0.023,70.463,-0.248,RawUp,1.933,1.629,1.684,2.078,1.976,1.935,1.905,2.062,RawDown,0.987,1.060,1.109,1.009,1.058,2.113,2.126,2.175,2.046,
20180726-132620,20180726-132730,NG,,69.81,F6R822400LZK93W9M,A117WithFin,RightStation,0.201,0.023,70.458,-0.250,RawUp,1.934,1.630,1.681,2.072,1.978,1.941,1.934,2.068,RawDown,0.986,1.061,1.109,1.009,1.058,2.113,2.128,2.176,2.047,
20180726-132733,20180726-132843,NG,,69.84,F6R822400LZK93W9M,A117WithFin,RightStation,0.201,0.023,70.463,-0.248,RawUp,1.936,1.631,1.686,2.077,1.982,1.943,1.928,2.068,RawDown,0.987,1.060,1.109,1.009,1.058,2.113,2.127,2.175,2.046,
20180726-132915,20180726-133025,NG,,69.83,F6R822400LZK93W9M,A117WithFin,RightStation,0.198,0.023,70.462,-0.248,RawUp,1.934,1.632,1.688,2.078,1.977,1.941,1.931,2.068,RawDown,0.986,1.060,1.108,1.009,1.058,2.110,2.124,2.173,2.044,
20180726-143115,20180726-143225,NG,,70.24,F6R822400LZK93W9M,A117WithFin,RightStation,0.233,0.022,70.614,-0.250,RawUp,2.447,2.118,2.160,2.657,2.558,2.417,2.425,2.613,RawDown,0.988,1.058,1.109,1.013,1.058,2.114,2.125,2.177,2.047,
20180726-145226,20180726-145341,NG,,75.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.231,0.022,70.541,-0.255,RawUp,2.386,2.074,2.102,2.596,2.498,2.358,2.361,2.549,RawDown,0.985,1.052,1.105,1.010,1.053,2.113,2.126,2.180,2.052,
20180726-145631,20180726-145712,NG,,41.01,F6R822400LZK93W9M,A117WithFin,RightStation,0.230,0.020,70.524,-0.266,RawUp,2.377,2.058,2.091,2.581,2.487,2.348,2.351,2.537,RawDown,0.983,1.052,1.103,1.011,1.051,2.115,2.131,2.189,2.062,
20180726-145805,20180726-145837,NG,,31.28,F6R822400LZK93W9M,A117WithFin,RightStation,0.234,0.018,70.545,-0.264,RawUp,2.389,2.070,2.099,2.597,2.501,2.361,2.365,2.549,RawDown,0.986,1.055,1.107,1.013,1.053,2.112,2.133,2.190,2.062,
20180726-145839,20180726-145910,NG,,31.27,F6R822400LZK93W9M,A117WithFin,RightStation,0.225,0.018,70.540,-0.262,RawUp,2.392,2.073,2.103,2.597,2.496,2.358,2.369,2.550,RawDown,0.983,1.052,1.104,1.011,1.050,2.110,2.127,2.185,2.058,
20180726-145910,20180726-145941,NG,,31.24,F6R822400LZK93W9M,A117WithFin,RightStation,0.229,0.018,70.539,-0.263,RawUp,2.389,2.066,2.102,2.596,2.494,2.358,2.366,2.548,RawDown,0.982,1.051,1.102,1.009,1.048,2.112,2.128,2.186,2.058,
20180726-145942,20180726-150013,NG,,31.25,F6R822400LZK93W9M,A117WithFin,RightStation,0.232,0.018,70.543,-0.263,RawUp,2.390,2.062,2.101,2.598,2.500,2.359,2.366,2.548,RawDown,0.983,1.053,1.103,1.010,1.049,2.112,2.130,2.186,2.059,
20180726-150013,20180726-150045,NG,,31.25,F6R822400LZK93W9M,A117WithFin,RightStation,0.230,0.018,70.540,-0.261,RawUp,2.390,2.061,2.096,2.594,2.497,2.355,2.361,2.550,RawDown,0.984,1.054,1.104,1.011,1.050,2.111,2.130,2.186,2.058,
20180726-150045,20180726-150116,NG,,31.26,F6R822400LZK93W9M,A117WithFin,RightStation,0.234,0.018,70.542,-0.262,RawUp,2.385,2.065,2.098,2.596,2.496,2.359,2.364,2.550,RawDown,0.984,1.054,1.105,1.012,1.051,2.111,2.128,2.186,2.059,
20180726-150117,20180726-150148,NG,,31.24,F6R822400LZK93W9M,A117WithFin,RightStation,0.235,0.018,70.537,-0.265,RawUp,2.384,2.064,2.095,2.593,2.503,2.356,2.361,2.552,RawDown,0.982,1.052,1.103,1.010,1.049,2.112,2.129,2.186,2.059,
20180726-150148,20180726-150219,NG,,31.25,F6R822400LZK93W9M,A117WithFin,RightStation,0.227,0.018,70.538,-0.263,RawUp,2.384,2.069,2.103,2.591,2.501,2.353,2.365,2.549,RawDown,0.985,1.055,1.106,1.014,1.052,2.115,2.132,2.189,2.062,
20180726-150220,20180726-150251,NG,,31.50,F6R822400LZK93W9M,A117WithFin,RightStation,0.232,0.018,70.537,-0.261,RawUp,2.388,2.068,2.104,2.592,2.500,2.359,2.349,2.538,RawDown,0.984,1.054,1.105,1.012,1.051,2.112,2.129,2.185,2.058,
20180726-150252,20180726-150328,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.228,0.018,70.517,-0.262,RawUp,2.369,2.058,2.087,2.574,2.489,2.339,2.346,2.539,RawDown,0.984,1.052,1.103,1.011,1.050,2.113,2.132,2.187,2.060,
20180726-150329,20180726-150405,NG,,36.61,F6R822400LZK93W9M,A117WithFin,RightStation,0.228,0.018,70.526,-0.263,RawUp,2.373,2.044,2.086,2.580,2.486,2.338,2.352,2.533,RawDown,0.984,1.053,1.104,1.011,1.051,2.115,2.132,2.188,2.061,
20180726-150406,20180726-150442,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.233,0.018,70.523,-0.265,RawUp,2.371,2.052,2.088,2.579,2.485,2.346,2.352,2.535,RawDown,0.983,1.053,1.104,1.012,1.051,2.115,2.132,2.189,2.062,
20180726-150443,20180726-150519,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.229,0.019,70.521,-0.263,RawUp,2.375,2.058,2.089,2.578,2.490,2.345,2.354,2.534,RawDown,0.983,1.052,1.103,1.010,1.050,2.114,2.130,2.186,2.059,
20180726-150520,20180726-150556,NG,,36.68,F6R822400LZK93W9M,A117WithFin,RightStation,0.233,0.018,70.524,-0.261,RawUp,2.369,2.045,2.083,2.580,2.480,2.340,2.352,2.539,RawDown,0.983,1.053,1.103,1.011,1.050,2.111,2.128,2.185,2.057,
20180726-150557,20180726-150633,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.235,0.018,70.523,-0.261,RawUp,2.374,2.046,2.084,2.577,2.485,2.346,2.347,2.534,RawDown,0.985,1.054,1.105,1.013,1.051,2.112,2.130,2.186,2.059,
20180726-150634,20180726-150710,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.231,0.018,70.523,-0.262,RawUp,2.372,2.049,2.084,2.577,2.480,2.343,2.352,2.534,RawDown,0.984,1.054,1.105,1.012,1.051,2.113,2.130,2.186,2.059,
20180726-150711,20180726-150747,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.226,0.018,70.525,-0.260,RawUp,2.375,2.047,2.085,2.580,2.481,2.338,2.349,2.538,RawDown,0.984,1.053,1.103,1.011,1.050,2.113,2.131,2.185,2.059,
20180726-150748,20180726-150824,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.232,0.017,70.524,-0.260,RawUp,2.374,2.051,2.083,2.577,2.487,2.343,2.346,2.533,RawDown,0.986,1.056,1.106,1.014,1.052,2.114,2.131,2.187,2.060,
20180726-150825,20180726-150901,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.230,0.017,70.523,-0.261,RawUp,2.374,2.043,2.078,2.576,2.482,2.339,2.354,2.538,RawDown,0.986,1.056,1.106,1.014,1.052,2.113,2.131,2.187,2.061,
20180726-150902,20180726-150938,NG,,36.61,F6R822400LZK93W9M,A117WithFin,RightStation,0.224,0.019,70.528,-0.259,RawUp,2.375,2.051,2.084,2.580,2.487,2.335,2.349,2.539,RawDown,0.986,1.056,1.106,1.013,1.053,2.112,2.131,2.186,2.059,
20180726-150939,20180726-151015,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.230,0.018,70.526,-0.259,RawUp,2.375,2.047,2.085,2.579,2.485,2.342,2.354,2.535,RawDown,0.986,1.055,1.106,1.013,1.053,2.111,2.130,2.185,2.057,
20180726-151016,20180726-151052,NG,,36.71,F6R822400LZK93W9M,A117WithFin,RightStation,0.228,0.018,70.524,-0.260,RawUp,2.370,2.046,2.085,2.575,2.483,2.337,2.348,2.540,RawDown,0.983,1.054,1.104,1.010,1.050,2.110,2.129,2.183,2.056,
20180726-151053,20180726-151129,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.234,0.019,70.528,-0.260,RawUp,2.370,2.044,2.085,2.580,2.487,2.341,2.349,2.539,RawDown,0.986,1.055,1.107,1.013,1.053,2.112,2.132,2.186,2.059,
20180726-151130,20180726-151206,NG,,36.66,F6R822400LZK93W9M,A117WithFin,RightStation,0.229,0.019,70.524,-0.263,RawUp,2.369,2.048,2.086,2.576,2.481,2.337,2.343,2.536,RawDown,0.985,1.054,1.106,1.012,1.052,2.112,2.132,2.187,2.059,
20180726-151207,20180726-151243,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.232,0.018,70.532,-0.261,RawUp,2.368,2.047,2.083,2.584,2.482,2.338,2.352,2.542,RawDown,0.985,1.055,1.106,1.012,1.052,2.112,2.132,2.186,2.059,
20180726-151244,20180726-151320,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.235,0.018,70.531,-0.259,RawUp,2.375,2.043,2.083,2.582,2.486,2.344,2.350,2.540,RawDown,0.985,1.056,1.106,1.013,1.052,2.111,2.131,2.185,2.057,
20180726-151321,20180726-151357,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.228,0.018,70.535,-0.259,RawUp,2.378,2.042,2.090,2.586,2.482,2.341,2.348,2.537,RawDown,0.986,1.055,1.105,1.012,1.052,2.110,2.133,2.185,2.057,
20180726-151358,20180726-151434,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.226,0.018,70.538,-0.257,RawUp,2.375,2.039,2.084,2.587,2.482,2.334,2.348,2.538,RawDown,0.986,1.056,1.106,1.012,1.052,2.108,2.130,2.184,2.055,
20180726-151435,20180726-151511,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.227,0.018,70.536,-0.256,RawUp,2.375,2.038,2.080,2.584,2.481,2.334,2.347,2.536,RawDown,0.985,1.057,1.106,1.013,1.053,2.105,2.128,2.182,2.053,
20180726-151512,20180726-151548,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.224,0.018,70.529,-0.257,RawUp,2.374,2.037,2.079,2.579,2.476,2.332,2.351,2.531,RawDown,0.984,1.055,1.106,1.012,1.052,2.104,2.127,2.181,2.052,
20180726-151549,20180726-151625,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.229,0.018,70.543,-0.255,RawUp,2.372,2.037,2.077,2.587,2.477,2.333,2.349,2.533,RawDown,0.987,1.058,1.108,1.013,1.054,2.106,2.129,2.183,2.053,
20180726-151626,20180726-151702,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.229,0.018,70.535,-0.256,RawUp,2.375,2.042,2.073,2.582,2.479,2.335,2.350,2.536,RawDown,0.987,1.058,1.108,1.014,1.054,2.107,2.129,2.182,2.053,
20180726-151703,20180726-151739,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.227,0.018,70.537,-0.254,RawUp,2.374,2.043,2.080,2.584,2.475,2.335,2.350,2.533,RawDown,0.987,1.058,1.108,1.014,1.054,2.106,2.128,2.181,2.052,
20180726-151740,20180726-151816,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.225,0.019,70.538,-0.256,RawUp,2.379,2.039,2.081,2.585,2.483,2.335,2.350,2.536,RawDown,0.987,1.057,1.108,1.013,1.054,2.107,2.129,2.183,2.052,
20180726-151817,20180726-151853,NG,,36.66,F6R822400LZK93W9M,A117WithFin,RightStation,0.226,0.019,70.539,-0.253,RawUp,2.374,2.040,2.085,2.583,2.482,2.334,2.344,2.534,RawDown,0.989,1.059,1.108,1.014,1.055,2.106,2.128,2.182,2.053,
20180726-151854,20180726-151931,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.227,0.018,70.540,-0.254,RawUp,2.372,2.039,2.084,2.586,2.483,2.334,2.353,2.542,RawDown,0.987,1.058,1.108,1.013,1.054,2.105,2.128,2.182,2.052,
20180726-151931,20180726-152008,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.230,0.018,70.538,-0.255,RawUp,2.374,2.039,2.082,2.585,2.487,2.335,2.349,2.542,RawDown,0.985,1.057,1.107,1.012,1.053,2.104,2.128,2.180,2.051,
20180726-152008,20180726-152044,NG,,36.60,F6R822400LZK93W9M,A117WithFin,RightStation,0.232,0.018,70.536,-0.255,RawUp,2.374,2.045,2.082,2.582,2.485,2.341,2.350,2.537,RawDown,0.987,1.057,1.107,1.012,1.053,2.107,2.129,2.182,2.052,
20180726-152045,20180726-152121,NG,,36.60,F6R822400LZK93W9M,A117WithFin,RightStation,0.232,0.018,70.542,-0.256,RawUp,2.377,2.038,2.082,2.590,2.485,2.338,2.346,2.542,RawDown,0.986,1.056,1.106,1.012,1.052,2.106,2.129,2.182,2.053,
20180726-152122,20180726-152158,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.230,0.018,70.537,-0.256,RawUp,2.373,2.038,2.082,2.585,2.490,2.335,2.349,2.544,RawDown,0.986,1.056,1.106,1.012,1.052,2.107,2.128,2.182,2.053,
20180726-152159,20180726-152235,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.229,0.018,70.535,-0.257,RawUp,2.375,2.042,2.082,2.583,2.483,2.337,2.347,2.538,RawDown,0.985,1.056,1.106,1.011,1.052,2.107,2.129,2.183,2.053,
20180726-152236,20180726-152313,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.224,0.018,70.542,-0.255,RawUp,2.379,2.043,2.087,2.588,2.483,2.335,2.351,2.542,RawDown,0.987,1.057,1.107,1.013,1.053,2.108,2.129,2.183,2.054,
20180726-152313,20180726-152350,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.228,0.018,70.532,-0.257,RawUp,2.374,2.039,2.084,2.583,2.487,2.336,2.352,2.541,RawDown,0.985,1.055,1.106,1.012,1.052,2.107,2.129,2.183,2.054,
20180726-152350,20180726-152427,NG,,36.61,F6R822400LZK93W9M,A117WithFin,RightStation,0.231,0.018,70.537,-0.255,RawUp,2.375,2.042,2.083,2.583,2.494,2.338,2.355,2.545,RawDown,0.987,1.059,1.108,1.015,1.055,2.107,2.129,2.182,2.054,
20180726-152427,20180726-152504,NG,,36.61,F6R822400LZK93W9M,A117WithFin,RightStation,0.227,0.018,70.539,-0.254,RawUp,2.381,2.046,2.083,2.588,2.485,2.340,2.351,2.543,RawDown,0.985,1.056,1.106,1.012,1.052,2.104,2.126,2.179,2.051,
20180726-152504,20180726-152540,NG,,36.60,F6R822400LZK93W9M,A117WithFin,RightStation,0.236,0.019,70.536,-0.254,RawUp,2.377,2.039,2.082,2.586,2.492,2.344,2.353,2.540,RawDown,0.985,1.055,1.105,1.012,1.052,2.102,2.126,2.180,2.050,
20180726-152541,20180726-152617,NG,,36.60,F6R822400LZK93W9M,A117WithFin,RightStation,0.234,0.018,70.536,-0.252,RawUp,2.376,2.041,2.085,2.586,2.486,2.345,2.358,2.540,RawDown,0.985,1.055,1.105,1.012,1.051,2.102,2.124,2.177,2.049,
20180726-152618,20180726-152655,NG,,36.66,F6R822400LZK93W9M,A117WithFin,RightStation,0.228,0.018,70.539,-0.255,RawUp,2.378,2.039,2.084,2.588,2.482,2.337,2.350,2.539,RawDown,0.986,1.056,1.107,1.013,1.053,2.104,2.127,2.181,2.052,
20180726-152655,20180726-152732,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.226,0.018,70.538,-0.256,RawUp,2.377,2.040,2.083,2.585,2.483,2.336,2.347,2.537,RawDown,0.988,1.058,1.108,1.014,1.054,2.107,2.130,2.184,2.054,
20180726-152732,20180726-152809,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.226,0.018,70.533,-0.258,RawUp,2.378,2.038,2.081,2.583,2.482,2.334,2.348,2.541,RawDown,0.986,1.056,1.106,1.013,1.052,2.107,2.130,2.184,2.054,
20180726-152809,20180726-152846,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.223,0.018,70.537,-0.254,RawUp,2.378,2.035,2.078,2.584,2.485,2.329,2.348,2.540,RawDown,0.987,1.058,1.108,1.014,1.054,2.105,2.128,2.182,2.053,
20180726-152846,20180726-152923,NG,,36.66,F6R822400LZK93W9M,A117WithFin,RightStation,0.227,0.018,70.536,-0.254,RawUp,2.374,2.038,2.081,2.584,2.486,2.333,2.348,2.539,RawDown,0.986,1.057,1.107,1.014,1.054,2.106,2.127,2.180,2.052,
20180726-152923,20180726-153000,NG,,36.68,F6R822400LZK93W9M,A117WithFin,RightStation,0.228,0.018,70.537,-0.254,RawUp,2.376,2.037,2.080,2.585,2.486,2.333,2.346,2.544,RawDown,0.986,1.056,1.106,1.012,1.052,2.104,2.127,2.180,2.051,
20180726-153000,20180726-153037,NG,,36.58,F6R822400LZK93W9M,A117WithFin,RightStation,0.224,0.018,70.532,-0.254,RawUp,2.378,2.040,2.085,2.581,2.481,2.335,2.347,2.544,RawDown,0.986,1.056,1.106,1.012,1.052,2.106,2.126,2.180,2.051,
20180726-153037,20180726-153114,NG,,36.61,F6R822400LZK93W9M,A117WithFin,RightStation,0.224,0.018,70.534,-0.254,RawUp,2.373,2.039,2.086,2.583,2.479,2.333,2.349,2.538,RawDown,0.985,1.055,1.105,1.010,1.050,2.103,2.126,2.179,2.049,
20180726-153114,20180726-153151,NG,,36.60,F6R822400LZK93W9M,A117WithFin,RightStation,0.227,0.018,70.537,-0.255,RawUp,2.378,2.037,2.083,2.586,2.488,2.335,2.349,2.541,RawDown,0.984,1.055,1.105,1.011,1.051,2.105,2.127,2.180,2.050,
20180726-153151,20180726-153228,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.233,0.017,70.538,-0.256,RawUp,2.375,2.044,2.082,2.587,2.483,2.341,2.348,2.538,RawDown,0.986,1.056,1.106,1.012,1.052,2.105,2.127,2.182,2.051,
20180726-153228,20180726-153305,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.227,0.018,70.536,-0.255,RawUp,2.376,2.041,2.082,2.584,2.479,2.336,2.348,2.541,RawDown,0.985,1.057,1.107,1.013,1.053,2.105,2.125,2.180,2.050,
20180726-153305,20180726-153342,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.227,0.018,70.537,-0.255,RawUp,2.380,2.040,2.084,2.585,2.486,2.338,2.349,2.544,RawDown,0.986,1.056,1.105,1.012,1.052,2.105,2.129,2.182,2.052,
20180726-153342,20180726-153419,NG,,36.68,F6R822400LZK93W9M,A117WithFin,RightStation,0.228,0.018,70.538,-0.255,RawUp,2.379,2.042,2.083,2.586,2.486,2.338,2.349,2.538,RawDown,0.985,1.056,1.106,1.012,1.052,2.104,2.126,2.180,2.050,
20180726-153419,20180726-153456,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.222,0.018,70.546,-0.253,RawUp,2.379,2.043,2.084,2.596,2.481,2.332,2.352,2.540,RawDown,0.986,1.056,1.106,1.013,1.053,2.104,2.127,2.180,2.050,
20180726-153456,20180726-153533,NG,,36.61,F6R822400LZK93W9M,A117WithFin,RightStation,0.224,0.018,70.538,-0.252,RawUp,2.379,2.042,2.081,2.587,2.486,2.333,2.352,2.539,RawDown,0.985,1.056,1.105,1.011,1.051,2.103,2.124,2.178,2.048,
20180726-153533,20180726-153610,NG,,36.56,F6R822400LZK93W9M,A117WithFin,RightStation,0.225,0.018,70.538,-0.252,RawUp,2.378,2.038,2.081,2.587,2.484,2.332,2.349,2.541,RawDown,0.985,1.056,1.105,1.011,1.051,2.101,2.124,2.178,2.047,
20180726-153610,20180726-153647,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.238,0.017,70.539,-0.252,RawUp,2.377,2.034,2.074,2.588,2.485,2.343,2.351,2.540,RawDown,0.987,1.058,1.109,1.015,1.054,2.104,2.125,2.179,2.050,
20180726-153647,20180726-153724,NG,,36.64,F6R822400LZK93W9M,A117WithFin,RightStation,0.229,0.018,70.538,-0.255,RawUp,2.374,2.037,2.083,2.583,2.479,2.337,2.351,2.545,RawDown,0.987,1.058,1.109,1.013,1.054,2.106,2.128,2.181,2.052,
20180726-153724,20180726-153801,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.224,0.018,70.541,-0.252,RawUp,2.377,2.036,2.076,2.587,2.482,2.330,2.351,2.541,RawDown,0.987,1.058,1.108,1.013,1.053,2.104,2.125,2.179,2.049,
20180726-153801,20180726-153838,NG,,36.68,F6R822400LZK93W9M,A117WithFin,RightStation,0.227,0.018,70.535,-0.254,RawUp,2.377,2.039,2.084,2.584,2.484,2.337,2.351,2.539,RawDown,0.986,1.056,1.106,1.012,1.052,2.103,2.126,2.180,2.051,
20180726-153838,20180726-153915,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.230,0.017,70.540,-0.253,RawUp,2.373,2.039,2.083,2.590,2.482,2.336,2.352,2.545,RawDown,0.986,1.056,1.107,1.013,1.052,2.104,2.125,2.179,2.050,
20180726-153915,20180726-153952,NG,,36.63,F6R822400LZK93W9M,A117WithFin,RightStation,0.230,0.018,70.538,-0.251,RawUp,2.380,2.034,2.079,2.584,2.487,2.337,2.347,2.543,RawDown,0.987,1.057,1.107,1.013,1.053,2.102,2.124,2.178,2.048,
