20180809-185535,20180809-185610,NG,,34.98,,A117NoFin,RightStation,0.222,0.105,10.489,0.164,RawUp,2.621,2.193,2.249,2.813,2.700,2.400,2.412,2.763,RawDown,1.962,1.843,1.941,1.850,1.940,2.735,2.711,2.738,2.603,
20180809-185623,20180809-185658,NG,,35.02,,A117NoFin,RightStation,0.065,0.110,10.513,0.046,RawUp,2.661,2.122,2.237,2.758,2.561,2.327,2.340,2.617,RawDown,2.090,2.198,2.171,2.037,2.021,2.728,2.969,2.891,2.666,
20180809-185711,20180809-185746,OK,,35.05,,A117NoFin,RightStation,0.085,0.008,10.533,0.065,RawUp,2.654,2.146,2.205,2.735,2.475,2.313,2.284,2.575,RawDown,2.052,2.159,2.167,2.044,2.108,2.729,2.984,2.919,2.656,
20180809-185758,20180809-185833,OK,,35.05,,A117NoFin,RightStation,0.094,0.021,10.568,0.038,RawUp,2.671,2.130,2.238,2.730,2.561,2.309,2.299,2.605,RawDown,2.040,2.160,2.154,2.035,2.118,2.708,2.958,2.909,2.673,
20180809-185844,20180809-185919,OK,,35.04,,A117NoFin,RightStation,0.118,0.005,10.623,0.052,RawUp,2.649,2.122,2.209,2.765,2.503,2.257,2.241,2.548,RawDown,2.076,2.207,2.195,2.054,2.131,2.748,3.000,2.955,2.651,
20180809-185932,20180809-190007,OK,,34.99,,A117NoFin,RightStation,0.054,0.004,10.439,0.052,RawUp,2.702,2.140,2.193,2.745,2.539,2.377,2.362,2.608,RawDown,2.022,2.124,2.115,2.007,2.064,2.699,2.932,2.865,2.647,
20180809-190020,20180809-190055,OK,,34.98,,A117NoFin,RightStation,0.155,0.028,10.727,0.036,RawUp,2.720,2.096,2.234,2.657,2.539,2.260,2.240,2.558,RawDown,2.087,2.225,2.236,2.105,2.136,2.706,2.984,2.971,2.734,
20180809-190109,20180809-190144,NG,,34.99,,A117NoFin,RightStation,0.069,0.026,10.856,0.173,RawUp,2.582,2.089,2.231,2.777,2.537,2.324,2.365,2.552,RawDown,2.005,2.207,2.161,1.949,2.104,2.780,3.045,2.918,2.665,
20180809-190158,20180809-190233,OK,,35.07,,A117NoFin,RightStation,0.162,0.010,10.513,0.074,RawUp,2.689,2.131,2.248,2.770,2.622,2.279,2.266,2.655,RawDown,2.000,2.115,2.111,2.002,2.066,2.704,2.933,2.867,2.606,
20180809-190247,20180809-190322,OK,,35.12,,A117NoFin,RightStation,0.052,0.005,10.454,0.050,RawUp,2.724,2.152,2.213,2.714,2.552,2.348,2.332,2.592,RawDown,2.042,2.129,2.140,2.042,2.091,2.708,2.921,2.890,2.673,
